Headline 1,Headline 2
"Council approves amended reimbursement agreement with Pittsburgh Water for Haverhill Project costs totaling $992,628.77",Open-Ended Professional Services Contracts Add 27 Unspecified New Vendors
Council approves agreement allowing Pittsburgh and PennDOT to share equipment and services at no cost.,Open-Ended Professional Services Contracts Add 27 Unspecified New Vendors
Open-Ended Professional Services Contracts Add 27 Unspecified New Vendors,City Council recommends an agreement for the City and PennDOT to share equipment and maintenance services.
Open-Ended Professional Services Contracts Add 27 Unspecified New Vendors,Council approves agreement with PennDOT to share in-kind services at no cost to city
Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks,"Council considers $52,962 payment for Pennsylvania Municipal League membership subscription."
"Council introduces a resolution to pay the Pennsylvania Municipal League $52,962.24 for a one-year subscription.",Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks
Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks,"Council approves $52,962 subscription payment to Pennsylvania Municipal League"
Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks,"City Council introduces resolution to pay $72,500 in overdue fees to state utility commission for damage prevention calls."
Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks,"City to pay $72,500 for overdue damage prevention debts."
Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks,"Council approves $72,500 payment to Pennsylvania Public Utility Commission for delinquent 811 call debts"
Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks,Council repeals 2019 resolution that gave city property in 15th Ward to Urban Redevelopment Authority.
Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks,Urban Redevelopment Authority seeks to cancel its acquisition of a 15th Ward property.
Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks,Council repeals 2019 resolution allowing Urban Redevelopment Authority to acquire city property in 15th Ward
Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks,"Council approves sale of two Hill District lots to Pittsburgh Land Bank for $16,290."
Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks,Council reviews sale of two Hill District lots to the Pittsburgh Land Bank.
Council approves land sale contract between Urban Redevelopment Authority and Pittsburgh Land Bank for 5th Ward property,Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks
"Council approves sale of city land on Island Avenue to Island Avenue Holdings for $3,600.",Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks
Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks,"City Council reviews a proposal to sell a vacant lot on Island Avenue for $3,600."
Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks,"Council approves sale of land on Island Avenue to Island Avenue Holdings LLC for $3,600 plus costs"
Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks,"Council approves sale of North Aiken Avenue property from redevelopment authority to Pittsburgh Land Bank for $48,500."
Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks,"Urban Redevelopment Authority to sell a North Aiken Avenue property to the Land Bank for $48,500."
"Council approves sale of land on North Aiken Avenue to Pittsburgh Land Bank for $48,500",Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks
Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks,"Council reduces Penn Avenue lighting project grant from $461,856 to $450,000 and authorizes spending."
"Council introduces legislation to accept a $450,000 grant for the Penn Avenue lighting project.",Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks
Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks,"Council approves reducing Penn Avenue Lighting grant to $450,000 and authorizes related spending"
"Council refers resolution to increase Fort Pitt Park design contract by $115,170 to committee.",Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks
Portable Restroom Back Payment Sparks Inquiries into the Prevalence of Closed Public Restrooms in City Parks,"Additional $115,170 proposed for Fort Pitt Park improvement designs."
